timestamp,device,temperature,humidity
2022-12-05,AA196996,655.4,654.822619047619
2022-12-05,AA197013,228.971180555556,261.198392857143
2022-12-05,AA197076,655.4,654.829890873016
2022-12-05,AA197079,655.4,654.829890873016
2022-12-05,AA197261,419.354005987602,431.916937728938
2022-12-05,AA197277,146.922123015873,193.528998015873
2022-12-05,AA197647,655.4,654.878630952381
2022-12-05,AA197669,323.350902777778,361.818531746032
2022-12-05,AA197675,642.396031746032,641.871944444444
2022-12-05,AA197752,655.4,654.829087301587
2022-12-05,AA197756,655.4,654.841478174603
2022-12-05,AA197767,61.1893032407407,120.848453042328
2022-12-05,AA197821,646.297222222222,645.733581349206
2022-12-05,AA197839,476.851258852259,483.280048840049
2022-12-05,AA197967,409.486964285714,422.574603174603
2022-12-05,AA216071,629.415625,630.584484126984
2022-12-06,AA180186,198.606666666667,247.142761904762
2022-12-06,AA180208,192.674285714286,241.807476190476
2022-12-06,AA180283,262.717857142857,305.46619047619
2022-12-06,AA180286,142.291357142857,199.427642857143
2022-12-06,AA180293,218.69,265.6775
2022-12-06,AA180440,188.225,237.866666666667
2022-12-06,AA180529,188.225,237.887857142857
2022-12-06,AA180547,198.606666666667,247.125666666667
2022-12-06,AA180594,188.225,237.853333333333
2022-12-06,AA180717,185.763095238095,238.189047619048
2022-12-06,AA181112,188.225,237.896666666667
2022-12-06,AA181240,194.454,243.438666666667
2022-12-06,AA181472,198.606666666667,247.165333333333
2022-12-06,AA182010,170.67026984127,224.448301587302
2022-12-06,AA182064,194.454,243.435476190476
2022-12-06,AA182066,176.651666666667,224.985
2022-12-06,AA182208,188.225,237.903095238095
2022-12-06,AA182312,188.225,237.855166666667
2022-12-06,AA182629,198.606666666667,247.112904761905
2022-12-06,AA182646,143.438863636364,197.942297619048
2022-12-06,AA182899,198.606666666667,233.732160606061
2022-12-06,AA183010,188.225,237.843333333333
2022-12-06,AA183036,186.283333333333,229.39
2022-12-06,AA183090,66.574,112.328214285714
2022-12-06,AA183161,73.0336666666667,136.034166666667
2022-12-06,AA183196,72.5226666666667,136.022
2022-12-06,AA183216,188.225,237.848333333333
2022-12-06,AA183225,192.674285714286,241.824571428571
2022-12-06,AA183348,192.674285714286,241.829523809524
2022-12-06,AA183378,172.926623376623,153.843279220779
2022-12-06,AA183381,75.4053968253968,102.740952380952
2022-12-06,AA183470,194.454,243.422
2022-12-06,AA183493,194.454,243.422
2022-12-06,AA183541,192.604619047619,236.822638095238
2022-12-06,AA183622,343.864285714286,376.760476190476
2022-12-06,AA183625,192.674285714286,241.79980952381
2022-12-06,AA183669,101.211661904762,142.838719047619
2022-12-06,AA183676,194.454,243.429428571429
2022-12-06,AA183682,92.1484166666667,140.635583333333
2022-12-06,AA183777,233.501520833333,269.632972222222
2022-12-06,AA183814,188.225,237.869166666667
2022-12-06,AA183820,214.563,266.160166666667
2022-12-06,AA183870,193.879,243.467166666667
2022-12-06,AA183875,112.190476190476,172.398495238095
2022-12-06,AA183879,197.892494805195,244.101577705628
2022-12-06,AA183931,188.225,237.861
2022-12-06,AA183986,188.2245,238.239166666667
2022-12-06,AA194157,194.408285714286,243.438285714286
2022-12-06,AA194206,89.7016666666667,116.651666666667
2022-12-06,AA194296,198.553333333333,247.109333333333
2022-12-06,AA194299,198.553333333333,247.109333333333
2022-12-06,AA194302,216.509274971942,242.808105499439
2022-12-06,AA194366,217.2295,251.9915
2022-12-06,AA194445,188.225,237.849523809524
2022-12-06,AA194455,188.225,237.849523809524
2022-12-06,AA194456,188.225,237.849523809524
2022-12-06,AA194468,194.1035,225.949785714286
2022-12-06,AA194470,198.606666666667,247.141666666667
2022-12-06,AA194492,216.566838624339,244.458935185185
2022-12-06,AA194529,191.217916666667,242.313298484849
2022-12-06,AA194755,192.674285714286,241.849761904762
2022-12-06,AA194773,192.674285714286,241.84780952381
2022-12-06,AA194866,192.674285714286,241.849761904762
2022-12-06,AA194897,198.606666666667,247.146666666667
2022-12-06,AA194915,188.225,237.863333333333
2022-12-06,AA194945,198.606666666667,247.156666666667
2022-12-06,AA194955,147.103768659912,166.822649921507
2022-12-06,AA194958,119.093125901876,178.824888167388
2022-12-06,AA195008,120.073846500722,178.889035218254
2022-12-06,AA195057,198.606666666667,247.100761904762
2022-12-06,AA195070,188.225,237.847142857143
2022-12-06,AA195105,188.225,237.863333333333
2022-12-06,AA195269,192.438952380952,242.154
2022-12-06,AA195362,194.454,243.408666666667
2022-12-06,AA195367,190.830333333333,224.649333333333
2022-12-06,AA195371,194.454,243.408666666667
2022-12-06,AA195493,406.24,432.305
2022-12-06,AA195542,157.08,210.046428571429
2022-12-06,AA195647,194.454,243.415
2022-12-06,AA195753,194.454,243.42619047619
2022-12-06,AA195766,198.606666666667,247.168238095238
2022-12-06,AA195834,198.606666666667,247.168238095238
2022-12-06,AA195905,188.225,237.89
2022-12-06,AA195938,198.606666666667,247.130333333333
2022-12-06,AA196026,192.674285714286,241.835285714286
2022-12-06,AA196084,194.454,243.413
2022-12-06,AA196209,114.888419642857,175.903702380952
2022-12-06,AA196232,192.6934,220.542726984127
2022-12-06,AA196291,104.427714285714,164.099142857143
2022-12-06,AA196340,192.674285714286,241.810714285714
2022-12-06,AA196355,179.282444444444,205.612507936508
2022-12-06,AA196363,124.201666666667,153.741833333333
2022-12-06,AA196387,198.606666666667,247.146333333333
2022-12-06,AA196469,192.674285714286,241.846714285714
2022-12-06,AA196555,194.454,243.426857142857
2022-12-06,AA196710,192.674285714286,241.857380952381
2022-12-06,AA196861,198.606666666667,247.138666666667
2022-12-06,AA196876,59.4349047619048,112.418476190476
2022-12-06,AA196880,59.4349047619048,112.418476190476
2022-12-06,AA196884,59.4349047619048,112.418476190476
2022-12-06,AA196897,59.4349047619048,112.418476190476
2022-12-06,AA196908,194.454,243.404
2022-12-06,AA196926,188.261666666667,237.909285714286
2022-12-06,AA196973,188.373333333333,224.45
2022-12-06,AA196977,187.738809523809,229.926142857143
2022-12-06,AA196979,239.538541666667,284.315625
2022-12-06,AA196996,188.225,237.834476190476
2022-12-06,AA197013,190.336261904762,212.939595238095
2022-12-06,AA197076,198.606666666667,247.107333333333
2022-12-06,AA197079,198.606666666667,247.107333333333
2022-12-06,AA197261,239.503333333333,282.835104166667
2022-12-06,AA197277,196.864333333333,225.906880952381
2022-12-06,AA197647,188.225,237.867619047619
2022-12-06,AA197669,136.122261904762,194.715952380952
2022-12-06,AA197675,188.225,237.87119047619
2022-12-06,AA197752,196.585366666667,247.360966666667
2022-12-06,AA197756,192.674285714286,241.808666666667
2022-12-06,AA197821,198.606666666667,247.128333333333
2022-12-06,AA197839,239.436566964286,264.098498511905
2022-12-06,AA197967,185.52,231.355666666667
2022-12-06,AA216071,210.288095238095,256.405555555556
