,price,bedroom,bathroom,sqm,developer,built_year,district,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,feature
6642,15000000,2,2,93,no,2009,Sathon,1,2,420,470,no,no,"['pool', 'sauna', 'Library', 'security', 'Playground', 'fitness', 'Tennis courts']"
6643,6800000,1,1,37,no,2019,Sathon,0,0,50,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Air-Conditioning']"
6644,12500000,2,2,68,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2015,Sathon,0,0,no,310,no,no,['Renovated']
6645,9000000,1,1,69,no,2006,Sathon,0,0,650,650,no,no,"['view', 'Kitchen', 'High Floor', 'security']"
6646,10000000,2,2,61,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2014,Sathon,0,0,210,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6647,5990000,1,1,38,no,2019,Sathon,0,5,50,no,no,no,"['Club', 'pool', 'Pavillion', 'Clubhouse', 'security', 'Library', 'car park', 'Lounge', 'fitness']"
6648,29500000,2,2,87,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2020,Sathon,0,0,720,750,740,no,['view']
6649,3850000,0,1,38,no,2012,Sathon,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6650,7800000,1,1,65,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2009,Sathon,1,0,180,no,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
6651,5600000,1,1,35,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2016,Sathon,1,1,no,no,no,no,"['pool', 'sauna', 'security', 'Lounge', 'fitness']"
6652,12770000,1,1,46,no,2022,Sathon,2,4,480,90,no,no,"['pool', 'Sky Lounge', 'sauna', 'Pavillion', 'Clubhouse', 'security', 'Lounge', 'Library', 'fitness']"
6653,8230000,2,2,75,no,2018,Sathon,0,1,no,no,no,no,"['pool', 'security', 'fitness', 'Playground']"
6654,17845000,2,2,63,no,2022,Sathon,2,4,480,90,no,no,"['pool', 'Sky Lounge', 'sauna', 'Pavillion', 'Clubhouse', 'security', 'Lounge', 'Library', 'fitness']"
6655,4440000,1,1,33.4,no,2021,Sathon,0,0,250,no,no,no,"['pool', 'security']"
6656,60000000,3,4,206,no,2012,Sathon,0,0,no,no,650,no,"['security', 'car park', 'fitness']"
6657,34900000,2,2,128,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2016,Sathon,2,0,no,110,no,no,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
6658,32000000,3,4,190,no,2009,Sathon,1,2,420,470,no,no,"['pool', 'sauna', 'Library', 'security', 'Playground', 'fitness', 'Tennis courts']"
6659,6500000,1,2,51,no,2014,Sathon,1,0,160,no,no,no,"['pool', 'sauna', 'security', 'fitness']"
6660,6489000,1,1,45.5,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2015,Sathon,0,0,no,310,no,no,['Renovated']
6661,8700000,1,1,63,no,2009,Sathon,1,2,no,no,750,no,"['pool', 'sauna', 'Library', 'security', 'Playground', 'fitness', 'Tennis courts']"
6662,34560000,3,4,200,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2016,Sathon,2,0,no,110,no,no,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
6663,20100000,3,4,194,no,2012,Sathon,1,0,260,140,no,no,"['pool', 'security', 'Jacuzzi', 'fitness']"
6664,4300000,1,1,41,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Sathon,2,0,800,no,910,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
6665,9560000,1,1,55,no,2014,Sathon,0,0,370,460,no,no,"['SCV/SMATV System', 'tv', 'security', 'car park', 'balcony']"
6666,44000000,3,3,199,no,2014,Sathon,2,5,370,460,no,no,"['Function room', 'pool', 'sauna', 'Pavillion', 'Clubhouse', 'security', 'Library', 'car park', 'Billiards room', 'fitness', 'Game room']"
6667,16650000,2,2,63,no,2022,Sathon,2,4,480,90,no,no,"['pool', 'Sky Lounge', 'sauna', 'Pavillion', 'Clubhouse', 'security', 'Lounge', 'Library', 'fitness']"
6668,8500000,1,1,63,no,2009,Sathon,0,0,no,no,750,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6669,1800000,1,1,31,no,2008,Sathon,0,0,no,630,no,no,"['balcony', 'High Floor']"
6670,78502450,3,3,266.11,no,2012,Sathon,4,0,no,no,650,no,"['Water Heater', 'Dryer', 'Penthouse', 'furniture', 'Bathtub', 'car park', 'High Floor', 'Fridge', 'Renovated', 'Audio System', 'Dishwasher', 'Walk-in-wardrobe', 'Colonial Building', 'cook', 'DVD Player', 'Maidsroom', 'Washing Machine', 'Roof Terrace', 'Iron / Ironing Board', 'view', 'Outdoor Patio', 'Bed', 'tv', 'Private Garden', 'Vacuum Cleaner', 'Internet Connection', 'balcony', 'Air-Conditioning']"
6671,14500000,2,2,99,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2009,Sathon,1,0,180,no,no,no,"['SCV/SMATV System', 'Bathtub', 'security', 'view', 'balcony', 'Air-Conditioning']"
6672,6001000,1,1,39,no,2016,Sathon,2,3,120,no,no,no,"['Club', 'pool', 'Multi-purpose hall', 'sauna', 'Pavillion', 'security', 'Jacuzzi', 'car park', 'fitness']"
6673,12650000,2,2,66,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2015,Sathon,0,0,no,310,no,no,['car park']
6674,7500000,1,1,63,no,2009,Sathon,1,2,no,no,750,no,"['pool', 'sauna', 'Library', 'security', 'Playground', 'fitness', 'Tennis courts']"
6675,4950000,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2015,Sathon,1,0,no,310,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
6676,18500000,2,2,96,no,2009,Sathon,0,0,420,470,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
6677,4550000,1,1,38,no,2013,Sathon,0,0,150,no,no,no,"['cook', 'Water Heater', 'Bed', 'tv', 'furniture', 'Fridge', 'Air-Conditioning']"
6678,12900000,2,2,105,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2009,Sathon,1,0,180,no,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
6679,9500000,2,2,78,no,2009,Sathon,0,0,no,no,750,no,"['security', 'car park', 'Air-Conditioning']"
6680,12640000,2,2,93.65,no,2009,Sathon,1,2,420,470,no,no,"['pool', 'sauna', 'Library', 'security', 'Playground', 'fitness', 'Tennis courts']"
6681,8300000,1,1,44,no,2019,Sathon,0,5,no,no,670,no,"['Club', 'pool', 'Pavillion', 'Clubhouse', 'security', 'Library', 'car park', 'Lounge', 'fitness']"
6682,15650000,2,2,105,no,2009,Sathon,1,2,no,no,750,no,"['pool', 'sauna', 'Library', 'security', 'Playground', 'fitness', 'Tennis courts']"
6683,4500000,1,1,36,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Sathon,0,0,no,no,730,no,['security']
6684,10900000,2,2,66,no,2016,Sathon,0,0,120,no,no,no,"['view', 'balcony', 'security', 'Air-Conditioning']"
6685,8455000,1,1,42.85,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6686,7190000,1,1,33.31,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2017,Watthana,2,1,no,660,40,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6687,5200000,1,1,44,no,2008,Watthana,0,0,no,no,no,no,"['balcony', 'Air-Conditioning']"
6688,10490000,2,2,84,no,2010,Watthana,1,0,no,310,450,no,"['SCV/SMATV System', 'Bathtub', 'security', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
6689,4900000,1,1,33,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2013,Watthana,0,0,no,720,no,no,"['cook', 'Bed', 'Corner Unit', 'Fridge', 'balcony', 'Air-Conditioning']"
6690,6718500,1,1,33,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['pool', 'security', 'car park', 'fitness']"
6691,27000000,3,3,153,no,2007,Watthana,1,0,no,300,no,no,"['cook', 'Water Heater', 'Bathtub', 'Corner Unit', 'view', 'balcony', 'Air-Conditioning']"
6692,24360000,2,2,86,no,2020,Watthana,0,0,no,770,80,no,['Private Garden']
6693,16900000,2,2,61,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['SCV/SMATV System', 'balcony', 'view', 'Renovated', 'Air-Conditioning']"
6694,73000000,3,3,149,Sansiri - แสนสิริ จำกัด (มหาชน),2020,Watthana,1,0,no,no,no,no,"['SCV/SMATV System', 'Bathtub', 'security', 'view', 'balcony', 'Air-Conditioning']"
6695,9300000,1,1,37,no,2018,Watthana,0,0,no,no,500,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6696,15500000,3,2,140,no,2009,Watthana,1,0,no,550,no,no,"['SCV/SMATV System', 'security', 'Walk-in-wardrobe', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
6697,5100000,1,1,31,Sansiri - แสนสิริ จำกัด (มหาชน),2016,Watthana,0,0,no,390,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6698,5980000,1,1,49,no,2012,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6699,16500000,3,3,144,no,1993,Watthana,0,0,no,630,no,no,"['pool', 'security', 'fitness']"
6700,8500000,1,1,52.09,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2013,Watthana,0,0,no,no,550,no,"['pool', 'security', 'car park', 'fitness']"
6701,41100000,2,3,125,Sansiri - แสนสิริ จำกัด (มหาชน),2019,Watthana,3,0,no,no,no,no,"['Sea View', 'Maidsroom', 'Private Garden', 'security', 'car park', 'Jacuzzi', 'Walk-in-wardrobe', 'balcony', 'Air-Conditioning']"
6702,19000000,1,1,57,no,2019,Watthana,0,0,no,200,no,no,"['balcony', 'Renovated', 'High Floor', 'Air-Conditioning']"
6703,17000000,2,2,84.14,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,590,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'balcony', 'Air-Conditioning']"
6704,5650000,1,1,32,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,['Renovated']
6705,17900000,2,2,75,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Watthana,0,0,no,750,no,no,"['pool', 'security', 'car park', 'fitness']"
6706,20700000,3,3,260,no,1996,Watthana,0,0,no,780,170,no,"['cook', 'balcony', 'Water Heater', 'Air-Conditioning']"
6707,24900000,2,2,112,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Watthana,0,0,no,no,560,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6708,36600000,3,4,281.79,no,2018,Watthana,0,3,no,no,no,no,"['pool', 'Multi-purpose hall', 'Pavillion', 'security', 'car park', 'fitness', 'Playground']"
6709,23700000,2,3,119,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2013,Watthana,0,0,no,no,550,no,"['pool', 'security', 'car park', 'fitness']"
6710,12000000,2,1,61,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2013,Watthana,2,3,no,290,no,no,"['pool', 'BBQ pits', 'sauna', 'security', 'Lounge', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6711,4280000,1,1,36,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6712,5990000,1,1,30.73,no,2014,Watthana,0,0,no,270,460,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
6713,4700000,0,1,36,no,2010,Watthana,0,0,no,310,450,no,"['security', 'car park', 'fitness']"
6714,6280000,1,1,46.21,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,730,no,no,['Renovated']
6715,6600000,1,1,31,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6716,6500000,1,1,30,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6717,39500000,2,3,125,Sansiri - แสนสิริ จำกัด (มหาชน),2019,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Fridge', 'Bed']"
6718,3300000,1,1,30.34,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,920,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6719,7500000,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2018,Watthana,3,6,no,330,no,no,"['Club', 'pool', 'Function room', 'Sky Lounge', 'sauna', 'Pavillion', 'Clubhouse', 'security', 'Lounge', 'car park', 'fitness', 'Playground']"
6720,5800000,1,1,42,no,2005,Watthana,0,0,no,no,520,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6721,15600000,2,3,120,no,2006,Watthana,1,1,no,no,700,no,"['pool', 'sauna', 'security', 'fitness', 'Playground']"
6722,3299000,1,1,41,no,2014,Watthana,0,0,no,no,no,no,['nan']
6723,34000000,2,3,125.2,Sansiri - แสนสิริ จำกัด (มหาชน),2019,Watthana,0,0,no,no,no,no,"['cook', 'Washing Machine', 'Bed', 'furniture', 'tv', 'Fridge']"
6724,7990000,1,1,35.14,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2018,Watthana,0,0,no,560,410,no,"['cook', 'Water Heater', 'Bed', 'view', 'tv', 'furniture', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
6725,5700000,1,1,35,no,2014,Watthana,0,0,no,740,530,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6726,5350000,1,1,36.5,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6727,20000000,3,2,204,no,1997,Watthana,0,0,no,390,no,no,"['pool', 'security', 'fitness']"
6728,18500000,3,4,198,no,1994,Watthana,0,0,no,no,no,no,"['SCV/SMATV System', 'security', 'view', 'balcony', 'Air-Conditioning']"
6729,4500000,1,1,36.48,no,2013,Watthana,0,0,no,420,470,no,"['Renovated', 'Air-Conditioning']"
6730,8500000,1,1,47,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,630,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6731,4850000,1,1,35.5,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6732,5300000,1,1,37,Sansiri - แสนสิริ จำกัด (มหาชน),2017,Watthana,1,1,no,no,no,no,"['pool', 'security', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6733,3700000,1,1,41,no,2013,Watthana,0,0,no,no,no,no,"['balcony', 'Air-Conditioning']"
6734,24570000,2,2,86,no,2020,Watthana,0,0,no,770,80,no,['Private Garden']
6735,6500000,2,1,59,no,2012,Watthana,0,0,no,400,no,no,"['balcony', 'Air-Conditioning']"
6736,6200000,1,1,35,Sansiri - แสนสิริ จำกัด (มหาชน),2016,Watthana,0,0,no,390,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6737,11900000,1,1,50,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2020,Watthana,0,0,no,500,440,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6738,23000000,2,2,91,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,0,0,no,590,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'balcony', 'Air-Conditioning']"
6739,20000000,3,4,195,no,2014,Watthana,1,0,no,no,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
6740,16000000,2,3,104,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2013,Watthana,0,0,no,no,550,no,"['pool', 'security', 'car park', 'fitness']"
6741,29000000,2,2,84,no,2019,Watthana,0,0,no,200,no,no,"['balcony', 'Renovated', 'High Floor', 'Air-Conditioning']"
6742,7575000,2,2,68,no,2015,Watthana,1,0,no,680,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'Bathtub', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6743,4500000,1,1,31.44,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['pool', 'security', 'car park', 'fitness']"
6744,14000000,2,2,63,no,2018,Watthana,3,0,no,390,740,no,"['pool', 'Mini golf range', 'sauna', 'security', 'car park', 'fitness']"
6745,7500000,1,1,51,no,2015,Watthana,0,0,no,270,no,no,"['SCV/SMATV System', 'balcony', 'security', 'view', 'Renovated', 'Air-Conditioning']"
6746,19000000,3,3,128,no,2008,Watthana,0,0,no,no,no,no,"['pool', 'security', 'fitness']"
6747,14000000,2,2,101,no,2012,Watthana,0,0,no,750,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6748,7800000,1,1,47,no,2019,Watthana,0,0,no,570,740,760,"['balcony', 'Private Garden', 'Air-Conditioning']"
6749,16000000,3,2,195,no,1996,Watthana,0,0,no,360,no,no,"['view', 'balcony', 'Water Heater', 'Air-Conditioning']"
6750,26900000,3,3,142,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Watthana,1,0,no,no,560,no,"['cook', 'Water Heater', 'Bathtub', 'High Floor', 'view', 'balcony', 'Air-Conditioning']"
6751,21000000,2,2,73,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2020,Watthana,0,0,no,500,440,no,"['view', 'balcony', 'SCV/SMATV System', 'Air-Conditioning']"
6752,5470000,1,1,30,Sansiri - แสนสิริ จำกัด (มหาชน),2020,Watthana,1,7,no,no,no,no,"['Club', 'pool', 'Function room', 'Mini-Mart', 'Sky Lounge', 'Pavillion', 'Clubhouse', 'security', 'Library', 'car park', 'fitness', 'Game room']"
6753,5500000,1,1,36,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,no,no,no,"['pool', 'security', 'car park', 'fitness']"
6754,15500000,3,3,164,no,2009,Watthana,0,0,no,550,no,no,"['balcony', 'Air-Conditioning']"
6755,3590000,1,1,29.78,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,0,0,no,860,no,no,"['cook', 'Water Heater', 'Bed', 'tv', 'furniture', 'High Floor', 'Fridge', 'Air-Conditioning']"
6756,6500000,0,1,30,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2018,Watthana,0,0,no,330,no,no,"['Private Garden', 'Air-Conditioning']"
6757,8650000,2,2,131,no,1998,Watthana,0,0,no,no,no,no,"['Water Heater', 'Bed', 'tv', 'furniture', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
6758,5500000,1,1,35,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,no,no,no,"['pool', 'security', 'car park', 'fitness']"
6759,12900000,2,2,138,no,1996,Watthana,0,0,no,no,360,no,['Air-Conditioning']
6760,3700000,1,1,32,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,0,0,no,860,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'tv', 'furniture', 'Fridge', 'balcony', 'Air-Conditioning']"
6761,5190000,1,1,30,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Watthana,0,0,no,950,290,no,"['pool', 'security', 'car park', 'fitness']"
6762,7500000,1,1,52,no,2015,Watthana,0,0,no,270,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6763,21000000,2,2,85,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,1,0,no,590,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
6764,8100000,1,1,34,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2017,Watthana,2,1,no,660,40,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6765,9150000,1,1,34,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2017,Watthana,0,0,no,660,40,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6766,7990000,1,1,35.14,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2018,Watthana,0,0,no,560,410,no,"['cook', 'Water Heater', 'Bed', 'tv', 'furniture', 'balcony', 'Renovated', 'Air-Conditioning']"
6767,13300000,1,1,51,no,2018,Watthana,2,3,no,no,500,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6768,4280000,1,1,36,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6769,10473000,2,2,62,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2018,Watthana,0,0,no,560,410,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6770,8560000,1,1,45,Sansiri - แสนสิริ จำกัด (มหาชน),2014,Watthana,1,0,no,750,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'Bathtub', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6771,11700000,2,2,65,no,2016,Watthana,0,0,no,no,no,no,"['pool', 'security', 'car park', 'fitness']"
6772,30900000,2,2,113,no,2019,Watthana,0,1,no,200,no,no,"['Club', 'pool', 'security', 'car park', 'fitness']"
6773,5800000,1,1,50,no,2012,Watthana,1,0,no,no,no,no,"['pool', 'sauna', 'security', 'car park']"
6774,14000000,2,2,77,no,2014,Watthana,1,0,no,270,460,no,"['pool', 'security', 'Jacuzzi', 'fitness']"
6775,5800000,2,1,48,no,2012,Watthana,1,1,no,400,no,no,"['pool', 'sauna', 'security', 'fitness', 'Playground']"
6776,15000000,2,3,156,no,2006,Watthana,1,1,no,no,700,no,"['pool', 'sauna', 'security', 'fitness', 'Playground']"
6777,19900000,3,3,148,no,2008,Watthana,1,0,no,no,no,no,"['SCV/SMATV System', 'Sea View', 'security', 'Walk-in-wardrobe', 'car park', 'Corner Unit', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
6778,4280000,1,1,36,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6779,27500000,4,3,275,no,2009,Watthana,1,0,no,550,no,no,"['cook', 'Water Heater', 'Bathtub', 'Corner Unit', 'High Floor', 'view', 'balcony', 'Air-Conditioning']"
6780,6000000,1,1,45,no,2013,Watthana,0,0,no,420,470,no,"['Private Garden', 'Air-Conditioning']"
6781,4280000,1,1,35,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6782,4850000,1,1,35.5,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2011,Watthana,0,0,no,110,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6783,16600000,1,1,60,no,2019,Watthana,1,0,no,200,no,no,"['cook', 'Water Heater', 'Bathtub', 'balcony', 'Air-Conditioning']"
6784,8300000,3,2,88,no,2012,Watthana,1,1,no,400,no,no,"['pool', 'sauna', 'security', 'fitness', 'Playground']"
6785,4017000,1,1,40,Sansiri - แสนสิริ จำกัด (มหาชน),2011,Watthana,0,0,no,580,no,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Air-Conditioning']"
6786,12300000,1,1,44,no,2018,Watthana,2,3,no,no,500,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'Launderette', 'fitness']"
6787,8390000,1,1,43,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2019,Watthana,0,0,no,900,210,no,"['cook', 'Water Heater', 'Corner Unit', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
6788,15000000,1,1,58.5,Sansiri - แสนสิริ จำกัด (มหาชน),2012,Watthana,1,0,no,590,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
6789,16000000,1,1,55,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Watthana,0,0,no,300,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
6790,3400000,0,1,22,no,2020,Watthana,0,0,no,570,no,no,"['SCV/SMATV System', 'security', 'view', 'balcony', 'Air-Conditioning']"
6791,3280000,1,1,27,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2019,Watthana,0,0,no,260,no,no,"['cook', 'Bed', 'furniture', 'view', 'Renovated', 'Air-Conditioning']"
6792,33000000,2,3,125,Sansiri - แสนสิริ จำกัด (มหาชน),2019,Watthana,1,5,no,no,no,no,"['pool', 'Multi-purpose hall', 'fitness', 'sauna', 'Pavillion', 'Library', 'security', 'car park', 'Playground', 'Game room']"
6793,8199000,2,2,70,no,2012,Watthana,1,0,no,no,no,no,"['pool', 'sauna', 'security', 'car park']"
6794,6200000,0,1,35,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
